"lhs_id","TP","FN","OFF_TARGET","CORRECT_ABSENCE","neg_samples_n","neg_samples_fp","sensitivity_pct","specificity_like_pct","avg_sens_spec_like_pct","min_sens_spec_like_pct","ont_bleed_ratio_min_pct","ont_min_nb_reads","ont_min_genome_coverage_pct"
85656,13,21,4,354,14,0,38.24,100,69.12,38.24,3.69335330520668,34,15.7106675245382
85657,13,21,3,355,14,0,38.24,100,69.12,38.24,3.68415896597081,35,28.1321930248233
85658,14,20,3,355,14,0,41.18,100,70.59,41.18,1.33228270172861,0,32.8735693831614
85659,13,21,6,352,14,0,38.24,100,69.12,38.24,5.75121064544134,63,2.95208864749013
85660,15,19,4,354,14,0,44.12,100,72.06,44.12,3.12543992503549,10,10.198530465609
85661,12,22,3,355,14,0,35.29,100,67.65,35.29,7.24092776514245,18,46.0796312559799
85662,16,18,6,352,14,0,47.06,100,73.53,47.06,7.73795056309248,10,4.88851868520724
85663,15,19,4,354,14,0,44.12,100,72.06,44.12,1.03157928923999,4,17.9629903961802
85664,12,22,3,355,14,0,35.29,100,67.65,35.29,0.189922298595565,84,34.4314626194612
85665,12,22,3,355,14,0,35.29,100,67.65,35.29,8.40369142598526,8,49.2389923865263
85666,11,23,3,355,14,0,32.35,100,66.18,32.35,6.0410015238981,68,47.9355199973367
85667,12,22,4,354,14,0,35.29,100,67.65,35.29,4.98566021153606,69,13.7820689981164
85668,13,21,3,355,14,0,38.24,100,69.12,38.24,3.17407870745317,34,21.9361212181784
85669,11,23,4,354,14,0,32.35,100,66.18,32.35,9.40801644345394,91,14.37028563895
85670,13,21,4,354,14,0,38.24,100,69.12,38.24,8.52187365864867,22,15.7422071545493
85671,12,22,3,355,14,0,35.29,100,67.65,35.29,6.70433399225362,61,28.3668602862686
85672,12,22,3,355,14,0,35.29,100,67.65,35.29,4.49097326682191,41,48.2959056713755
85673,12,22,4,354,14,0,35.29,100,67.65,35.29,4.92099324872149,88,8.95692533277476
85674,12,22,4,354,14,0,35.29,100,67.65,35.29,4.40293958773741,75,17.15518094509
85675,12,22,4,354,14,0,35.29,100,67.65,35.29,4.24057890693122,51,12.2792648463033
85676,13,21,3,355,14,0,38.24,100,69.12,38.24,3.2566691471996,27,24.20443821519
85677,16,18,6,352,14,0,47.06,100,73.53,47.06,6.32618158011022,11,5.01108150428976
85678,11,23,3,355,14,0,32.35,100,66.18,32.35,9.02001822443879,93,32.1657624058473
85679,13,21,3,355,14,0,38.24,100,69.12,38.24,5.31453968977402,37,21.8787246503014
85680,12,22,4,354,14,0,35.29,100,67.65,35.29,6.67553842866987,63,20.4132202323243
85681,12,22,3,355,14,0,35.29,100,67.65,35.29,3.37476591372292,45,42.0624689925591
85682,12,22,3,355,14,0,35.29,100,67.65,35.29,6.09439466851598,61,28.8177181174817
85683,13,21,4,354,14,0,38.24,100,69.12,38.24,5.97041710376223,24,14.3574862685023
85684,13,21,4,354,14,0,38.24,100,69.12,38.24,0.12814206072907,40,21.4082594752013
85685,12,22,4,354,14,0,35.29,100,67.65,35.29,6.79374744908605,48,16.2249180522752
85686,13,21,4,354,14,0,38.24,100,69.12,38.24,7.42540397411096,43,19.3743661657603
85687,12,22,3,355,14,0,35.29,100,67.65,35.29,0.433279992546909,11,47.18835429027
85688,13,21,3,355,14,0,38.24,100,69.12,38.24,9.53312404275802,34,35.0313927338365
85689,14,20,3,355,14,0,41.18,100,70.59,41.18,8.87654006743932,4,33.0745963393693
85690,13,21,3,355,14,0,38.24,100,69.12,38.24,1.49761219739777,7,30.471769413694
85691,13,21,4,354,14,0,38.24,100,69.12,38.24,6.07898515090025,23,12.1058844637437
85692,15,19,4,354,14,0,44.12,100,72.06,44.12,7.40176071106629,16,9.82151591010706
85693,13,21,6,352,14,0,38.24,100,69.12,38.24,6.618191212958,48,5.23762913171039
85694,16,18,4,354,14,0,47.06,100,73.53,47.06,9.54311670810361,3,15.5735860237142
85695,11,23,3,355,14,0,32.35,100,66.18,32.35,0.0976532295314595,76,49.503710391993
85696,12,22,3,355,14,0,35.29,100,67.65,35.29,0.729524046448758,44,47.7202826851644
85697,16,18,6,352,14,0,47.06,100,73.53,47.06,6.03410449819122,17,4.56688754161214
85698,14,20,3,355,14,0,41.18,100,70.59,41.18,3.01729918422664,18,30.2251405948603
85699,13,21,3,355,14,0,38.24,100,69.12,38.24,9.2818552225793,19,32.5679989549943
85700,14,20,6,352,14,0,41.18,100,70.59,41.18,5.48602873013106,45,3.3554212616419
85701,12,22,3,355,14,0,35.29,100,67.65,35.29,8.32305370870035,16,47.9661382860208
85702,16,18,6,352,14,0,47.06,100,73.53,47.06,7.80937392556083,12,3.24368827538984
85703,13,21,3,355,14,0,38.24,100,69.12,38.24,1.28189125904513,46,23.106344390619
85704,11,23,4,354,14,0,32.35,100,66.18,32.35,9.77530380479132,97,11.2423933731118
85705,12,22,3,355,14,0,35.29,100,67.65,35.29,7.17050586615452,59,28.2341471047399
85706,15,19,4,354,14,0,44.12,100,72.06,44.12,7.44679269831781,18,10.4747699112444
85707,11,23,3,355,14,0,32.35,100,66.18,32.35,0.596831550033903,65,41.2086875128101
85708,12,22,3,355,14,0,35.29,100,67.65,35.29,8.52670897801774,89,21.9006181014796
85709,13,21,4,354,14,0,38.24,100,69.12,38.24,6.6853662438117,42,20.1362958634429
85710,16,18,4,354,14,0,47.06,100,73.53,47.06,7.6944251266422,6,16.4435138373232
85711,13,21,3,355,14,0,38.24,100,69.12,38.24,1.95481952436308,27,24.4985781074968
85712,15,19,4,354,14,0,44.12,100,72.06,44.12,0.743603066171962,15,12.6816689975908
85713,15,19,4,354,14,0,44.12,100,72.06,44.12,4.09088931402087,11,8.22924471153365
85714,11,23,3,355,14,0,32.35,100,66.18,32.35,5.89816640417981,80,40.3479235144226
85715,12,22,3,355,14,0,35.29,100,67.65,35.29,2.45530054520469,90,33.7763989113962
85716,11,23,3,355,14,0,32.35,100,66.18,32.35,6.51409901401596,98,41.8324289918658
85717,12,22,4,354,14,0,35.29,100,67.65,35.29,3.36502774338864,53,15.9050393896949
85718,13,21,6,352,14,0,38.24,100,69.12,38.24,5.18176204117883,63,6.97873547586321
85719,17,17,9,349,14,0,50,100,75,50,2.68746322338397,14,3.04562172549474
85720,17,17,12,346,14,1,50,92.86,71.43,50,0.992008035570988,10,1.54456381633459
85721,12,22,3,355,14,0,35.29,100,67.65,35.29,5.77923362645255,66,23.0918155500169
85722,12,22,4,354,14,0,35.29,100,67.65,35.29,5.55578539588416,58,13.8805924294207
85723,11,23,3,355,14,0,32.35,100,66.18,32.35,8.66397314800224,93,26.9524374248998
85724,12,22,4,354,14,0,35.29,100,67.65,35.29,0.461506778236455,60,19.3681157127968
85725,11,23,3,355,14,0,32.35,100,66.18,32.35,7.34962757626986,84,40.0109974093015
85726,12,22,3,355,14,0,35.29,100,67.65,35.29,2.32413703469557,71,34.4350013216301
85727,13,21,4,354,14,0,38.24,100,69.12,38.24,8.35939488094505,42,18.9411176399732
85728,17,17,4,354,14,0,50,100,75,50,4.4375576097162,6,9.55987549287186
85729,13,21,7,351,14,0,38.24,100,69.12,38.24,4.51157168580291,56,0.208384113604785
85730,15,19,6,352,14,1,44.12,92.86,68.49,44.12,1.46233132667113,10,9.89502096902463
85731,12,22,4,354,14,0,35.29,100,67.65,35.29,4.23810581149315,76,8.28153917307884
85732,11,23,6,352,14,0,32.35,100,66.18,32.35,7.76180454647923,98,2.18600936301274
85733,14,20,3,355,14,0,41.18,100,70.59,41.18,9.33235426410346,17,24.9827869362363
85734,13,21,3,355,14,0,38.24,100,69.12,38.24,8.8631432458366,7,32.6131403346271
85735,14,20,10,348,14,0,41.18,100,70.59,41.18,3.35204525482405,50,1.09327925313672
85736,14,20,6,352,14,0,41.18,100,70.59,41.18,9.95051565852882,31,5.51844351604371
85737,12,22,4,354,14,0,35.29,100,67.65,35.29,4.84711830375956,63,12.9275767641802
85738,13,21,7,351,14,0,38.24,100,69.12,38.24,5.40669148642528,62,0.917744285691646
85739,13,21,3,355,14,0,38.24,100,69.12,38.24,0.609813404825819,25,36.2712395879064
85740,12,22,4,354,14,0,35.29,100,67.65,35.29,8.98594345078974,62,10.1790339845697
85741,11,23,3,355,14,0,32.35,100,66.18,32.35,3.91484850006765,47,49.5354254986794
85742,13,21,3,355,14,0,38.24,100,69.12,38.24,0.784401695141243,42,34.4932248668021
85743,12,22,11,347,14,1,35.29,92.86,64.08,35.29,1.06425142187809,97,3.28984494459536
85744,19,15,11,347,14,1,55.88,92.86,74.37,55.88,1.75582276887705,5,6.17495355147123
85745,12,22,3,355,14,0,35.29,100,67.65,35.29,0.784725435375958,21,45.3674775065905
85746,11,23,3,355,14,0,32.35,100,66.18,32.35,6.62102429117397,53,45.9401528302953
85747,12,22,3,355,14,0,35.29,100,67.65,35.29,2.36919897487899,66,33.122901494512
85748,11,23,6,352,14,0,32.35,100,66.18,32.35,5.67875452572226,91,2.07882507773861
85749,13,21,6,352,14,0,38.24,100,69.12,38.24,4.68812201665614,67,5.47969559223845
85750,12,22,3,355,14,0,35.29,100,67.65,35.29,5.58181135775703,86,27.6898389371146
85751,13,21,4,354,14,0,38.24,100,69.12,38.24,7.85973135766704,34,12.1145938836443
85752,12,22,3,355,14,0,35.29,100,67.65,35.29,9.4927931929643,53,25.5849575210841
85753,12,22,4,354,14,0,35.29,100,67.65,35.29,6.27152944137931,83,11.5257024178297
85754,11,23,3,355,14,0,32.35,100,66.18,32.35,8.44027489428164,84,40.0892523767948
85755,12,22,3,355,14,0,35.29,100,67.65,35.29,6.55646209346517,48,34.5900204483757
85756,12,22,4,354,14,0,35.29,100,67.65,35.29,9.85194079947891,50,18.1624870564068
85757,13,21,3,355,14,0,38.24,100,69.12,38.24,4.29946133005735,24,23.240151804412
85758,11,23,3,355,14,0,32.35,100,66.18,32.35,0.94213852923417,93,30.232127425703
85759,12,22,4,354,14,0,35.29,100,67.65,35.29,0.938284653795022,77,19.862186048651
85760,15,19,12,346,14,1,44.12,92.86,68.49,44.12,1.38473949113709,40,1.81666055108805
85761,13,21,3,355,14,0,38.24,100,69.12,38.24,8.60549277085136,43,28.846443822108
85762,11,23,3,355,14,0,32.35,100,66.18,32.35,4.28950258143139,59,46.7478448833975
85763,12,22,3,355,14,0,35.29,100,67.65,35.29,9.08217353293898,41,44.5248140752834
85764,11,23,3,355,14,0,32.35,100,66.18,32.35,7.94911856128315,58,37.1072108866872
85765,13,21,3,355,14,0,38.24,100,69.12,38.24,5.77851074341782,29,22.3503594144527
85766,12,22,3,355,14,0,35.29,100,67.65,35.29,2.79961171885368,69,24.9845467818659
85767,13,21,4,354,14,0,38.24,100,69.12,38.24,2.05307501604732,32,18.4834172979824
85768,12,22,3,355,14,0,35.29,100,67.65,35.29,8.61003501999306,44,49.0208343226558
85769,12,22,4,354,14,0,35.29,100,67.65,35.29,7.01750391739989,75,8.96204879970115
85770,11,23,6,352,14,0,32.35,100,66.18,32.35,9.378438873795,94,5.05965120179858
85771,13,21,4,354,14,0,38.24,100,69.12,38.24,1.39328090064873,36,21.290622688247
85772,12,22,4,354,14,0,35.29,100,67.65,35.29,5.68404134804932,78,7.96494748428732
85773,12,22,3,355,14,0,35.29,100,67.65,35.29,8.78482014524806,71,27.2198159259332
85774,13,21,3,355,14,0,38.24,100,69.12,38.24,6.15106012298055,40,28.0100878369923
85775,12,22,3,355,14,0,35.29,100,67.65,35.29,4.18637833044084,50,24.1937033231871
85776,13,21,4,354,14,0,38.24,100,69.12,38.24,5.77463626397722,29,14.5150175380504
85777,11,23,7,351,14,0,32.35,100,66.18,32.35,8.28164616207592,99,1.36196206460928
85778,12,22,4,354,14,0,35.29,100,67.65,35.29,7.08073587767861,78,19.585077280309
85779,11,23,4,354,14,0,32.35,100,66.18,32.35,0.341088049960556,92,11.4001309738974
85780,12,22,4,354,14,0,35.29,100,67.65,35.29,0.10753904488117,67,13.8955723204695
85781,12,22,3,355,14,0,35.29,100,67.65,35.29,8.52439068267616,69,33.0307916590833
85782,14,20,6,352,14,0,41.18,100,70.59,41.18,4.28529115719651,30,3.28935644968122
85783,14,20,6,352,14,0,41.18,100,70.59,41.18,7.03706888546883,25,5.05868510993768
85784,13,21,3,355,14,0,38.24,100,69.12,38.24,2.40034901943745,40,29.4820433919996
85785,13,21,3,355,14,0,38.24,100,69.12,38.24,2.52314941078199,21,36.4132310755916
85786,13,21,4,354,14,0,38.24,100,69.12,38.24,4.18679115665997,28,12.5272414276219
85787,12,22,3,355,14,0,35.29,100,67.65,35.29,0.46834142701244,68,27.1311071291822
85788,12,22,3,355,14,0,35.29,100,67.65,35.29,6.39271011805229,83,29.0471235555807
85789,11,23,3,355,14,0,32.35,100,66.18,32.35,2.10064773524231,91,47.4332198328149
85790,12,22,3,355,14,0,35.29,100,67.65,35.29,1.50265511028769,21,49.7394505461416
85791,11,23,3,355,14,0,32.35,100,66.18,32.35,8.50129318320733,68,37.9926015775945
85792,11,23,3,355,14,0,32.35,100,66.18,32.35,9.5474145077676,83,37.576594654936
85793,12,22,3,355,14,0,35.29,100,67.65,35.29,1.96969346627446,80,26.5771888454135
85794,12,22,3,355,14,0,35.29,100,67.65,35.29,0.652985342918243,21,48.3021981702776
85795,16,18,5,353,14,0,47.06,100,73.53,47.06,2.74239469913195,20,7.96592769674235
85796,12,22,11,347,14,1,35.29,92.86,64.08,35.29,0.809047598479269,94,4.63405205216375
85797,16,18,6,352,14,0,47.06,100,73.53,47.06,4.03261904670266,14,7.48714297010703
85798,17,17,6,352,14,1,50,92.86,71.43,50,0.571159673595801,2,10.9836049217313
85799,12,22,4,354,14,0,35.29,100,67.65,35.29,0.101624390103924,74,34.7287004022982
85800,14,20,3,355,14,0,41.18,100,70.59,41.18,9.75397285317942,2,33.4294653356489
85801,11,23,4,354,14,0,32.35,100,66.18,32.35,7.71938095048983,98,8.75900390491577
85802,12,22,3,355,14,0,35.29,100,67.65,35.29,9.26247508991673,32,40.4989977197116
85803,13,21,6,352,14,0,38.24,100,69.12,38.24,4.06091068631194,54,7.12473396895255
85804,12,22,4,354,14,0,35.29,100,67.65,35.29,1.78951136448199,73,12.3135758571728
85805,13,21,3,355,14,0,38.24,100,69.12,38.24,0.494263348807441,25,21.8627255161352
85806,13,21,3,355,14,0,38.24,100,69.12,38.24,6.70247733699097,40,28.2234901478197
85807,14,20,3,355,14,0,41.18,100,70.59,41.18,3.7134035122118,8,22.7513661974402
85808,13,21,3,355,14,0,38.24,100,69.12,38.24,9.31195993739553,39,29.5575711589619
85809,11,23,4,354,14,0,32.35,100,66.18,32.35,6.12377531407943,91,8.0599666227299
85810,13,21,3,355,14,0,38.24,100,69.12,38.24,4.52467913348365,36,25.6387227730273
85811,15,19,9,349,14,0,44.12,100,72.06,44.12,3.43084516431515,28,4.06323886127921
85812,13,21,4,354,14,0,38.24,100,69.12,38.24,9.0275705946659,29,14.3754717011441
85813,11,23,4,354,14,0,32.35,100,66.18,32.35,0.101529210281535,59,44.4472665384259
85814,13,21,3,355,14,0,38.24,100,69.12,38.24,0.445724741695495,36,22.8834938458814
85815,14,20,11,347,14,1,41.18,92.86,67.02,41.18,1.32683409311541,80,4.27216555431858
85816,11,23,3,355,14,0,32.35,100,66.18,32.35,4.70323526845137,59,37.1241327629623
85817,16,18,7,351,14,0,47.06,100,73.53,47.06,7.6647277304234,10,1.73789729636617
85818,11,23,3,355,14,0,32.35,100,66.18,32.35,9.20329739784726,62,47.0909984991204
85819,12,22,4,354,14,0,35.29,100,67.65,35.29,9.80879173616809,77,15.0419500476596
85820,12,22,3,355,14,0,35.29,100,67.65,35.29,7.76478793376039,36,49.3491096209596
85821,14,20,3,355,14,0,41.18,100,70.59,41.18,8.81826407698472,12,26.8803612144493
85822,12,22,3,355,14,0,35.29,100,67.65,35.29,5.99778000633698,14,46.9025500673555
85823,12,22,4,354,14,0,35.29,100,67.65,35.29,4.89977525217368,66,15.3721150647445
85824,12,22,3,355,14,0,35.29,100,67.65,35.29,7.57776674848516,46,49.9953102201464
85825,12,22,3,355,14,0,35.29,100,67.65,35.29,0.833461149968393,43,42.8712333216025
85826,15,19,4,354,14,0,44.12,100,72.06,44.12,3.88854569854257,12,15.4351787177923
85827,13,21,3,355,14,0,38.24,100,69.12,38.24,6.10774283049484,36,27.5162799871828
85828,15,19,3,355,14,0,44.12,100,72.06,44.12,2.11789113544195,6,29.4775016040965
85829,12,22,3,355,14,0,35.29,100,67.65,35.29,8.30005650693954,46,37.5992557722337
85830,11,23,3,355,14,0,32.35,100,66.18,32.35,8.3363831377534,98,34.1269054249591
85831,11,23,3,355,14,0,32.35,100,66.18,32.35,3.22515709778583,79,43.4580039559884
85832,16,18,6,352,14,0,47.06,100,73.53,47.06,7.8652113227654,15,7.48665898480208
85833,14,20,5,353,14,0,41.18,100,70.59,41.18,3.32256783721484,24,7.86459118202468
85834,13,21,3,355,14,0,38.24,100,69.12,38.24,6.82209708359924,25,25.8273385575636
85835,13,21,7,351,14,0,38.24,100,69.12,38.24,7.3584896896909,69,0.993094255426316
85836,12,22,3,355,14,0,35.29,100,67.65,35.29,5.39369451891226,16,42.656794452131
85837,12,22,5,353,14,0,35.29,100,67.65,35.29,0.0598692982449429,58,16.6742454423008
85838,13,21,3,355,14,0,38.24,100,69.12,38.24,1.7102726840253,23,34.3868772795356
85839,12,22,6,352,14,0,35.29,100,67.65,35.29,4.51747087407832,85,6.39035268166615
85840,12,22,3,355,14,0,35.29,100,67.65,35.29,9.49782535784622,41,46.0555431810825
85841,13,21,12,346,14,1,38.24,92.86,65.55,38.24,1.51414510254124,86,1.14549707826402
85842,12,22,3,355,14,0,35.29,100,67.65,35.29,4.020016802065,61,29.1934435285396
85843,13,21,3,355,14,0,38.24,100,69.12,38.24,0.835143033765629,46,24.151901524683
85844,12,22,3,355,14,0,35.29,100,67.65,35.29,6.6441826617213,83,36.541701170042
85845,12,22,3,355,14,0,35.29,100,67.65,35.29,9.56723354075253,51,32.5493508528805
85846,17,17,7,351,14,0,50,100,75,50,6.23436716879834,8,1.77520094973827
85847,11,23,3,355,14,0,32.35,100,66.18,32.35,2.46676382156177,73,43.9070739810384
85848,13,21,3,355,14,0,38.24,100,69.12,38.24,0.591354774057679,42,23.6796183851508
85849,19,15,7,351,14,0,55.88,100,77.94,55.88,4.39516075197242,5,1.63338327726698
85850,12,22,3,355,14,0,35.29,100,67.65,35.29,5.71466872172828,75,30.260911693553
85851,12,22,4,354,14,0,35.29,100,67.65,35.29,6.91936587257143,77,13.5316132027032
85852,11,23,3,355,14,0,32.35,100,66.18,32.35,1.77629572300762,54,37.2647346406507
85853,13,21,3,355,14,0,38.24,100,69.12,38.24,5.30791522896397,40,24.3787284653938
85854,11,23,3,355,14,0,32.35,100,66.18,32.35,4.89872849124286,97,36.3853327200386
85855,12,22,3,355,14,0,35.29,100,67.65,35.29,6.16840792260081,13,39.9355104336178
85856,14,20,3,355,14,0,41.18,100,70.59,41.18,5.24618184464276,13,29.2792776457141
85857,15,19,9,349,14,0,44.12,100,72.06,44.12,2.70885140337793,38,6.21846708065097
85858,12,22,3,355,14,0,35.29,100,67.65,35.29,9.12584153641267,23,39.7666428787314
85859,12,22,3,355,14,0,35.29,100,67.65,35.29,6.50218859661364,15,43.1308577507415
85860,11,23,3,355,14,0,32.35,100,66.18,32.35,4.08742789621414,72,48.9996166018446
85861,11,23,3,355,14,0,32.35,100,66.18,32.35,7.07682455556884,96,24.2327022152551
85862,12,22,3,355,14,0,35.29,100,67.65,35.29,8.07343406967865,63,28.0060290009344
85863,13,21,4,354,14,0,38.24,100,69.12,38.24,0.0246703234457178,37,22.7815999960251
85864,12,22,3,355,14,0,35.29,100,67.65,35.29,7.43835140564363,89,33.1776475171931
85865,12,22,4,354,14,0,35.29,100,67.65,35.29,8.97888284772141,76,14.9278093178709
85866,13,21,3,355,14,0,38.24,100,69.12,38.24,2.1464844446307,32,36.4344962070258
85867,11,23,3,355,14,0,32.35,100,66.18,32.35,8.29574785968855,65,42.1343068118972
85868,13,21,3,355,14,0,38.24,100,69.12,38.24,1.70328698111721,25,22.5660035858509
85869,12,22,3,355,14,0,35.29,100,67.65,35.29,9.50939722074797,52,24.5102931316158
85870,12,22,4,354,14,0,35.29,100,67.65,35.29,3.99464113519306,47,15.8921885150607
85871,12,22,4,354,14,0,35.29,100,67.65,35.29,8.51751131082433,75,17.901315601217
85872,12,22,3,355,14,0,35.29,100,67.65,35.29,8.69290105933766,45,41.5805592853836
85873,12,22,3,355,14,0,35.29,100,67.65,35.29,7.25031811117104,44,48.9489180486874
85874,12,22,3,355,14,0,35.29,100,67.65,35.29,5.27239458024434,84,26.2791066496418
85875,13,21,3,355,14,0,38.24,100,69.12,38.24,2.12209653665349,42,32.796788607546
85876,12,22,3,355,14,0,35.29,100,67.65,35.29,2.448968229504,89,25.1553368294905
85877,11,23,3,355,14,0,32.35,100,66.18,32.35,6.82799283091582,97,33.0584964508445
85878,13,21,3,355,14,0,38.24,100,69.12,38.24,2.66094035840717,6,39.5426187730448
85879,11,23,3,355,14,0,32.35,100,66.18,32.35,0.423812274168502,62,40.2248599181066
85880,12,22,6,352,14,1,35.29,92.86,64.08,35.29,0.617980471302196,72,10.5913062131954
85881,11,23,3,355,14,0,32.35,100,66.18,32.35,2.30697363852907,84,42.1842564691113
85882,13,21,3,355,14,0,38.24,100,69.12,38.24,1.67406488075797,32,28.7275508576125
85883,11,23,3,355,14,0,32.35,100,66.18,32.35,7.03638238628083,88,48.2023552472834
85884,12,22,4,354,14,0,35.29,100,67.65,35.29,4.53322750420317,63,16.91172877694
85885,12,22,3,355,14,0,35.29,100,67.65,35.29,5.55660803339363,39,46.5849894402806
85886,12,22,3,355,14,0,35.29,100,67.65,35.29,1.83723518854941,67,21.4604712108512
85887,11,23,3,355,14,0,32.35,100,66.18,32.35,0.873098391552246,47,40.1343026779573
85888,12,22,3,355,14,0,35.29,100,67.65,35.29,3.06975059998753,7,39.2032161457201
85889,13,21,3,355,14,0,38.24,100,69.12,38.24,0.365202960775816,34,32.8612424706911
85890,12,22,3,355,14,0,35.29,100,67.65,35.29,3.36550898204607,41,47.3790792818816
85891,12,22,6,352,14,0,35.29,100,67.65,35.29,8.28619167568795,86,5.30651277670055
85892,12,22,3,355,14,0,35.29,100,67.65,35.29,4.68350568971944,20,40.0350472722576
85893,15,19,11,347,14,1,44.12,92.86,68.49,44.12,2.39950660762084,36,5.41708773957216
85894,12,22,4,354,14,0,35.29,100,67.65,35.29,0.068394655890204,16,40.6106954168099
85895,11,23,3,355,14,0,32.35,100,66.18,32.35,4.05623208293279,74,44.1397664946524
85896,14,20,3,355,14,0,41.18,100,70.59,41.18,0.136265398423793,11,27.858127286385
85897,11,23,4,354,14,0,32.35,100,66.18,32.35,1.71448590215114,93,12.1625179917295
85898,14,20,4,354,14,0,41.18,100,70.59,41.18,6.27643577029374,14,20.7966675317264
85899,12,22,6,352,14,1,35.29,92.86,64.08,35.29,1.5627063575495,62,10.8231034519743
85900,12,22,4,354,14,0,35.29,100,67.65,35.29,4.7556452665084,51,19.0625750465913
85901,12,22,3,355,14,0,35.29,100,67.65,35.29,7.35570211872454,30,44.1576785271564
85902,16,18,6,352,14,1,47.06,92.86,69.96,47.06,2.19192010869398,8,8.60768700605072
85903,11,23,3,355,14,0,32.35,100,66.18,32.35,3.79724687928068,91,38.753229901646
85904,12,22,3,355,14,0,35.29,100,67.65,35.29,9.69219154758872,68,27.3897474042955
85905,11,23,3,355,14,0,32.35,100,66.18,32.35,9.54419802313703,59,44.5430308722105
85906,12,22,4,354,14,0,35.29,100,67.65,35.29,4.13550061120761,59,19.6853894941233
85907,12,22,3,355,14,0,35.29,100,67.65,35.29,4.76998340099819,70,30.2956080562033
85908,12,22,3,355,14,0,35.29,100,67.65,35.29,6.506555269731,67,24.0681661858275
85909,12,22,4,354,14,0,35.29,100,67.65,35.29,3.3108055209927,80,16.4814744214149
85910,12,22,4,354,14,0,35.29,100,67.65,35.29,5.23187392310901,84,13.8311453663451
85911,14,20,6,352,14,0,41.18,100,70.59,41.18,9.15158103885557,45,6.52499219660077
85912,12,22,3,355,14,0,35.29,100,67.65,35.29,9.16615801352344,27,43.7582472328641
85913,12,22,3,355,14,0,35.29,100,67.65,35.29,5.58069133295403,24,45.9482198228661
85914,11,23,6,352,14,0,32.35,100,66.18,32.35,6.87732331581165,94,3.73033669412159
85915,11,23,6,352,14,0,32.35,100,66.18,32.35,4.1569908436947,92,2.96403335036943
85916,15,19,11,347,14,1,44.12,92.86,68.49,44.12,1.12522485046843,30,3.67871888740617
85917,11,23,3,355,14,0,32.35,100,66.18,32.35,8.12042212219876,53,49.4681779383789
85918,11,23,3,355,14,0,32.35,100,66.18,32.35,7.12622969366298,59,42.7968040910447
85919,11,23,3,355,14,0,32.35,100,66.18,32.35,3.07050105334842,95,39.5475465335636
85920,12,22,4,354,14,0,35.29,100,67.65,35.29,1.93403834074335,78,17.6960671901454
85921,15,19,3,355,14,0,44.12,100,72.06,44.12,3.16033379332069,5,28.468358481715
85922,14,20,3,355,14,0,41.18,100,70.59,41.18,4.64202091022143,20,22.0430928230814
85923,11,23,3,355,14,0,32.35,100,66.18,32.35,0.254091160913045,81,46.1437440677674
85924,14,20,3,355,14,0,41.18,100,70.59,41.18,0.726839702234161,7,29.333310637757
85925,11,23,3,355,14,0,32.35,100,66.18,32.35,4.98549969100005,56,43.4452218725326
85926,11,23,4,354,14,0,32.35,100,66.18,32.35,7.14099536148712,94,17.7433079566648
85927,12,22,3,355,14,0,35.29,100,67.65,35.29,0.943947080103983,77,32.8072197966946
85928,15,19,4,354,14,0,44.12,100,72.06,44.12,8.61976769463294,7,13.8048475382371
85929,13,21,4,354,14,0,38.24,100,69.12,38.24,9.95714507475987,36,8.10311210654257
85930,11,23,3,355,14,0,32.35,100,66.18,32.35,8.76437278595837,51,45.9890832360057
85931,11,23,3,355,14,0,32.35,100,66.18,32.35,0.765772209794656,53,41.1567991716311
85932,15,19,4,354,14,0,44.12,100,72.06,44.12,4.74756733853477,7,16.3198654797568
85933,13,21,3,355,14,0,38.24,100,69.12,38.24,6.18918573209827,33,36.3378725103476
85934,13,21,3,355,14,0,38.24,100,69.12,38.24,7.18016721937219,45,24.7807578401965
85935,13,21,3,355,14,0,38.24,100,69.12,38.24,1.32089263591592,8,32.6139303721779
85936,13,21,7,351,14,0,38.24,100,69.12,38.24,5.5967434754404,66,1.51366563703318
85937,11,23,3,355,14,0,32.35,100,66.18,32.35,6.77804779159115,48,45.1129378842039
85938,12,22,3,355,14,0,35.29,100,67.65,35.29,6.96331280579253,50,29.7687755217584
85939,12,22,4,354,14,0,35.29,100,67.65,35.29,7.99715077719151,47,19.697394302231
85940,11,23,3,355,14,0,32.35,100,66.18,32.35,4.30215519799872,65,47.2135734406186
85941,15,19,4,354,14,0,44.12,100,72.06,44.12,3.15793957553576,10,12.8646076998181
85942,12,22,6,352,14,1,35.29,92.86,64.08,35.29,0.19856755066996,83,8.33752378811699
85943,12,22,4,354,14,0,35.29,100,67.65,35.29,7.28544004972687,69,12.0196466871527
85944,11,23,3,355,14,0,32.35,100,66.18,32.35,4.05630793170996,92,44.6484288679452
85945,14,20,11,347,14,1,41.18,92.86,67.02,41.18,1.21888490985753,54,5.61744742152723
85946,14,20,11,347,14,1,41.18,92.86,67.02,41.18,1.22430435389597,83,5.17701554077654
85947,12,22,3,355,14,0,35.29,100,67.65,35.29,3.1943595303898,88,23.8691041983262
85948,11,23,3,355,14,0,32.35,100,66.18,32.35,7.68817261378507,94,30.8089640596353
85949,13,21,12,346,14,1,38.24,92.86,65.55,38.24,0.78142786782789,85,1.79970865101612
85950,12,22,3,355,14,0,35.29,100,67.65,35.29,7.62503401296036,34,42.3242432648895
